GRUPO;CONSULTA_PORTAL;TIPO_CONSULTA;FILTRO;CAMPO_PORTAL;MIGALHA;PERMITE_SELECAO;PERMITE_CLIQUE;POSSUI_TOOLTIP;TOOLTIP_DESCRICAO_PORTAL;OBSERVACAO;CAMPO_DERIVADO;ORIGEM_DADOS;CAMPO_ORIGEM_DADOS;DIMENSAO_ORIGEM_DADOS;TOOLTIP_ORIGEM_DADOS
Pessoal;viagens;pesquisa básica;Destino;Órgão;;não;não;sim;Nome da unidade orçamentária que executou a despesa.;-;;;;;
Pessoal;viagens;pesquisa básica;Destino;Cargo;;não;não;sim;Cargo público ocupado pelo servidor que realizou a viagem.;-;;;;;
Pessoal;viagens;pesquisa básica;Destino;Número de Documento De Viagem;;não;sim;sim;Número de identificação do documento de viagem no Sistema de Concessão Diárias e Passagens (SCDP).;-;;;;;
Pessoal;viagens;pesquisa básica;Destino;Município De Origem;;não;não;sim;Cidade de partida do servidor ou colaborador eventual em viagem a trabalho. Uma viagem com vários trechos pode ter mais de um município de origem.;-;;;;;
Pessoal;viagens;pesquisa básica;Destino;Município De Destino;;não;não;sim;Cidade de destino do servidor ou colaborador eventual em viagem a trabalho. Uma viagem com vários trechos pode ter mais de um município de destino.;-;;;;;
Pessoal;viagens;pesquisa básica;Programa;Programa;;não;sim;sim;Conjunto de ações para atender um problema ou demanda da sociedade.;-;;;;;
Pessoal;viagens;pesquisa básica;Programa;Órgão;;não;não;sim;Nome da unidade orçamentária que executou a despesa.;-;;;;;
Pessoal;viagens;pesquisa básica;Programa;Favorecido ;;não;sim;sim;servidor público ou colaborador eventual que realizou a viagem a trabalho.;-;;;;;
Pessoal;viagens;pesquisa básica;Programa;CPF;;não;não;sim;Número de identificação do Cadastro de Pessoas Físicas.;-;;;;;
Pessoal;viagens;pesquisa básica;Programa;Órgão;Programa /;não;não;sim;Nome da unidade orçamentária que executou a despesa.;-;;;;;
Pessoal;viagens;pesquisa básica;Programa;Cargo;;não;não;sim;Cargo público ocupado pelo servidor que realizou a viagem.;-;;;;;
Pessoal;viagens;pesquisa básica;Programa;Número de Documento De Viagem;;não;sim;sim;Número de identificação do documento de viagem no Sistema de Concessão Diárias e Passagens (SCDP).;-;;;;;
Pessoal;viagens;pesquisa básica;Programa;Município De Origem;;não;não;sim;Cidade de partida do servidor ou colaborador eventual em viagem a trabalho. Uma viagem com vários trechos pode ter mais de um município de origem.;-;;;;;
Pessoal;viagens;pesquisa básica;Programa;Município De Destino;;não;não;sim;Cidade de destino do servidor ou colaborador eventual em viagem a trabalho. Uma viagem com vários trechos pode ter mais de um município de destino.;-;;;;;
Pessoal;viagens;pesquisa básica;Programa;Quantidade De Diárias;;não;não;sim;Quantidade de diárias pagas pelo órgão em razão das viagens a trabalho. A diária é uma quantia de dinheiro paga ao servidor público ou colaborador eventual para custear suas despesas com alimentação, estadia e deslocamento durante a viagem. Os valores unitários das diárias foram definidos pelo Decreto nº 47.045/16.;-;;;;;
Pessoal;viagens;pesquisa básica;Programa;Quantidade De Viagens;;não;não;sim;Quantidade de viagens a trabalho realizadas por servidor público ou colaborador eventual.;-;;;;;
Pessoal;viagens;pesquisa básica;Programa;Valor Pago Diárias;;não;não;sim;Valor pago pelo órgão ao servidor público ou colaborador eventual para custear suas despesas com alimentação, estadia e deslocamento durante a viagem a trabalho. É definido com base nas regras e valores constantes no Decreto nº 47.045/16.;-;;;;;
Pessoal;viagens;pesquisa básica;Programa;Valor Pago Passagens;;não;não;sim;Valor pago referente às despesas com passagens aéreas e terrestres de servidor público ou colaborador eventual em razão de viagem a trabalho.;-;;;;;
Pessoal;viagens;pesquisa básica;Programa;Valor Total;;não;não;sim;Somatório dos valores pagos referente às despesas com diárias e passagens aéreas e terrestres de servidor público ou colaborador eventual em razão de viagem a trabalho.;-;;;;;
Pessoal;viagens;pesquisa básica;Favorecido;Favorecido ;;não;sim;sim;servidor público ou colaborador eventual que realizou a viagem a trabalho.;-;;;;;
Pessoal;viagens;pesquisa básica;Favorecido;CPF;;não;não;sim;Número de identificação do Cadastro de Pessoas Físicas.;-;;;;;
Pessoal;viagens;pesquisa básica;Favorecido;Órgão;;não;não;sim;Nome da unidade orçamentária que executou a despesa.;-;;;;;
Pessoal;viagens;pesquisa básica;Favorecido;Cargo;;não;não;sim;Cargo público ocupado pelo servidor que realizou a viagem.;-;;;;;
Pessoal;viagens;pesquisa básica;Favorecido;Número de Documento De Viagem;;não;sim;sim;Número de identificação do documento de viagem no Sistema de Concessão Diárias e Passagens (SCDP).;-;;;;;
Pessoal;viagens;pesquisa básica;Favorecido;Município De Origem;;não;não;sim;Cidade de partida do servidor ou colaborador eventual em viagem a trabalho. Uma viagem com vários trechos pode ter mais de um município de origem.;-;;;;;
Pessoal;viagens;pesquisa básica;Favorecido;Município De Destino;;não;não;sim;Cidade de destino do servidor ou colaborador eventual em viagem a trabalho. Uma viagem com vários trechos pode ter mais de um município de destino.;-;;;;;
Pessoal;viagens;pesquisa básica;Favorecido;Quantidade De Diárias;;não;não;sim;Quantidade de diárias pagas pelo órgão em razão das viagens a trabalho. A diária é uma quantia de dinheiro paga ao servidor público ou colaborador eventual para custear suas despesas com alimentação, estadia e deslocamento durante a viagem. Os valores unitários das diárias foram definidos pelo Decreto nº 47.045/16.;-;;;;;
Pessoal;viagens;pesquisa básica;Favorecido;Quantidade De Viagens;;não;não;sim;Quantidade de viagens a trabalho realizadas por servidor público ou colaborador eventual.;-;;;;;
Pessoal;viagens;pesquisa básica;Favorecido;Valor Pago Diárias;;não;não;sim;Valor pago pelo órgão ao servidor público ou colaborador eventual para custear suas despesas com alimentação, estadia e deslocamento durante a viagem a trabalho. É definido com base nas regras e valores constantes no Decreto nº 47.045/16.;-;;;;;
Pessoal;viagens;pesquisa básica;Favorecido;Valor Pago Passagens;;não;não;sim;Valor pago referente às despesas com passagens aéreas e terrestres de servidor público ou colaborador eventual em razão de viagem a trabalho.;-;;;;;
Pessoal;viagens;pesquisa básica;Favorecido;Valor Total;;não;não;sim;Somatório dos valores pagos referente às despesas com diárias e passagens aéreas e terrestres de servidor público ou colaborador eventual em razão de viagem a trabalho.;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dados da Viagem;Nome;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dados da Viagem;CPF;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dados da Viagem;Masp;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dados da Viagem;Órgão de exercício;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dados da Viagem;Tipo de Viajante;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dados da Viagem;Cargo;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dados da Viagem;Cargo em comissão;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dados da Viagem;Data de Início da Viagem;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dados da Viagem;Data Fim da Viagem;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dados da Viagem;Motivo (campo fechado);;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Trechos da Viagem;Motivo (campo aberto);;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Trechos da Viagem;Origem (Município/Estado/País);;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Trechos da Viagem;Destino (Município/Estado/País);;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Trechos da Viagem;Meio de Transporte;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Trechos da Viagem;Data início da viagem;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Trechos da Viagem;Data Fim da Viagem;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Trechos da Viagem;Quantidade de diárias por trecho;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Trechos da Viagem;Valor pago de diárias por trecho;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Código Unidade Orçamentária;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Unidade Orçamentária;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Código Unidade Executora ;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Unidade Executora;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Código Função;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Função;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Código Subfunção;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Subfunção;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Código Programa;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Programa;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Código Ação;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Ação;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Código Categoria Econômica;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Categoria Econômica;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Código Grupo de Despesa;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Grupo de Despesa;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Código Elemento de Despesa;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Elemento de Despesa;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Código Item de Despesa;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Item de Despesa;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Código Modalidade de Aplicação;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Modalidade de Aplicação;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Tipo de Empenho;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Código Fonte de Recurso;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Fonte de Recurso;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Código Identificador de procedência e uso;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dotação Orçamentária da Diária;Identificador de procedência e uso;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dados da Liquidação da diária;Documento Nº;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dados da Liquidação da diária;Data;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dados da Liquidação da diária;Valor Liquidado;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dados do pagamento da diária;Documento Nº;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dados do pagamento da diária;Data;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Dados do pagamento da diária;Valor Pago;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Consolidação dos gastos da diária;Valor Pago;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Consolidação dos gastos da diária;Valor devolvido;;não;não;não;;-;;;;;
Pessoal;viagens;Formulário de Detalhamento;Consolidação dos gastos da diária;Valor Total;;não;não;não;;-;;;;;
