GRUPO;CONSULTA_PORTAL;TIPO_CONSULTA;FILTRO;CAMPO_PORTAL;MIGALHA;PERMITE_SELECAO;PERMITE_CLIQUE;POSSUI_TOOLTIP;TOOLTIP_DESCRICAO_PORTAL;OBSERVACAO;CAMPO_DERIVADO;ORIGEM_DADOS;CAMPO_ORIGEM_DADOS;DIMENSAO_ORIGEM_DADOS;TOOLTIP_ORIGEM_DADOS
Pessoal;Diárias;Pesquisa Básica;Favorecido por CPF;Valor liquidado;Página Inicial / Pessoal / Diárias / Favorecido;não;sim;sim;Valor que o fornecedor ou credor tem direito a receber referente a produto ou serviço devidamente entregue.;-;;armazém SIAFI;valor despesa liquidada;Execução Orçamentária da Despesa >> Despesa Realizada ;Valor total da despesa liquiada, em reais, resultante da expresão: (Valor liquidado bruto - Valor anulado de saldo liquidado) + Valor apropriado da despesa - Valor anulado de retenção - Valor anulado de multa - Valor anulado da despesa orçamentária
Pessoal;Diárias;Pesquisa Básica;Favorecido por CPF;Data de Registro;Página Inicial / Pessoal / Diárias / Órgão / Favorecido;não;não;sim;Data de registro do documento de liquidação;-;;armazém SIAFI;Data Registro Doc Liquidação;Execução Orçamentária da Despesa >> Despesa Realizada >> Dados da Liquidação - Despesa;Data completa de registro do documento de liquidação (Formato DD/MM/AAAA)
Pessoal;Diárias;Pesquisa Básica;Favorecido por CPF;Número Documento;Página Inicial / Pessoal / Diárias / Órgão / Favorecido;não;sim;sim;Número de identificação do Documento;Número do documento da liquidação;;armazém SIAFI;liquidação - sequencial;Execução Orçamentária da Despesa >> Despesa Realizada >> Dados da Liquidação - Despesa;Número sequencial da liquidação em cada empenho
Pessoal;Diárias;Pesquisa Básica;Favorecido por CPF;Valor pago;Página Inicial / Pessoal / Diárias / Favorecido;não;sim;sim;Valor referente aos pagamentos efetuados através de movimentações bancárias, escriturais e apropriação contábil da despesa. O efetivo pagamento pode estar pendente de transmissão ao banco e/ou sujeito a compensação bancária.;-;;armazém SIAFI;Valor Pago Financeiro;Execução Orçamentária da Despesa >> Despesa Realizada ;Valor referente aos pagamentos efetuados atravpes de movimentárias bancárias, escriturais e apropriação contábil da despesa
Pessoal;Diárias;Pesquisa Básica;Favorecido por CPF;Data de Registro;Página Inicial / Pessoal / Diárias / Órgão / Favorecido;não;não;sim;Data de registro da ordem de pagamento;-;;armazém SIAFI;Data Registro;Execução Orçamentária da Despesa >> Despesa Realizada >> Dados da Ordem de Pagamento - Despesa;Data Registro de Ordem de Pagamento (Formato DD/MM/AAAA)
Pessoal;Diárias;Pesquisa Básica;Favorecido por CPF;Número da Ordem de Pagamento;Página Inicial / Pessoal / Diárias / Órgão / Favorecido;não;sim;sim;Número de identificação do documento da ordem de pagamento.;-;;armazém SIAFI;Número Docto Pagamento;Execução Orçamentária da Despesa >> Despesa Realizada >> Dados da Ordem de Pagamento - Despesa;Número do documento de ordem de pagamento
Pessoal;Diárias;Pesquisa Básica;Favorecido por nome;Favorecido;Página Inicial / Pessoal / Diárias / Favorecido;não;não;sim;Quem recebeu recursos públicos estaduais pela prestação de serviço ou entrega do produto. Ex: prefeituras, servidores, empresas, entidades do terceiro setor, etc.;-;;armazém SIAFI;Razão Social Credor;Execução Orçamentária da Despesa >> Despesa Realizada >> Credor - Despesa;Razão social do credor
Pessoal;Diárias;Pesquisa Básica;Favorecido por nome;CNPJ/CPF;Página Inicial / Pessoal / Diárias / Favorecido;não;não;sim;Número de identificação. Pessoa Jurídica (CNPJ) e Pessoa física (CPF).;-;;armazém SIAFI;CNPJ_CPF Credor - Numérico;Execução Orçamentária da Despesa >> Despesa Realizada >> Credor - Despesa;Código de CNPJ ou CPF do credor da despesa
Pessoal;Diárias;Pesquisa Básica;Favorecido por nome;Órgão;Página Inicial / Pessoal / Diárias / Favorecido;não;não;sim;Nome da unidade orçamentária que executou a despesa.;-;;armazém SIAFI;Unidade Orçamentária - nome;Unidade Orçamentária;Nome completo da Unidade Orçamentária
Pessoal;Diárias;Pesquisa Básica;Favorecido por nome;Valor empenhado;Página Inicial / Pessoal / Diárias / Favorecido;não;sim;sim;Valor do orçamento reservado para fazer face a compromisso formalmente assumido com fornecedor ou credor.;-;;armazém SIAFI;valor despesa empenhada;Execução Orçamentária da Despesa >> Despesa Realizada ;Valor líquido, em reais, da despesa empenhada resultante da expressão: Valor inicial do empenho + Valor de reforço do empenho - Valor anulado do empenho - Valor anualdo de despesa paga
Pessoal;Diárias;Pesquisa Básica;Favorecido por nome;Número do Empenho;Página Inicial / Pessoal / Diárias / Órgão / Favorecido;não;sim;sim;Número de identificação do documento de empenho.;-;;armazém SIAFI;Número Empenho;Execução Orçamentária da Despesa >> Despesa Realizada >> Dados do Empenho - Despesa;Número do documento de empenho
Pessoal;Diárias;Pesquisa Básica;Favorecido por nome;Data de Registro;Página Inicial / Pessoal / Diárias / Órgão / Favorecido;não;não;sim;Data de registro do documento de empenho;-;;armazém SIAFI;Data Registro Doc Empenho;Execução Orçamentária da Despesa >> Despesa Realizada >> Dados do Empenho - Despesa;Data completa de registro do documento de empenho (Formato DD/MM/AAAA)
Pessoal;Diárias;Pesquisa Básica;Favorecido por nome;Valor liquidado;Página Inicial / Pessoal / Diárias / Favorecido;não;sim;sim;Valor que o fornecedor ou credor tem direito a receber referente a produto ou serviço devidamente entregue.;-;;armazém SIAFI;valor despesa liquidada;Execução Orçamentária da Despesa >> Despesa Realizada ;Valor total da despesa liquiada, em reais, resultante da expresão: (Valor liquidado bruto - Valor anulado de saldo liquidado) + Valor apropriado da despesa - Valor anulado de retenção - Valor anulado de multa - Valor anulado da despesa orçamentária
Pessoal;Diárias;Pesquisa Básica;Favorecido por nome;Data de Registro;Página Inicial / Pessoal / Diárias / Órgão / Favorecido;não;não;sim;Data de registro do documento de liquidação;-;;armazém SIAFI;Data Registro Doc Liquidação;Execução Orçamentária da Despesa >> Despesa Realizada >> Dados da Liquidação - Despesa;Data completa de registro do documento de liquidação (Formato DD/MM/AAAA)
Pessoal;Diárias;Pesquisa Básica;Favorecido por nome;Número Documento;Página Inicial / Pessoal / Diárias / Órgão / Favorecido;não;sim;sim;Número de identificação do Documento;Número do documento da liquidação;;armazém SIAFI;liquidação - sequencial;Execução Orçamentária da Despesa >> Despesa Realizada >> Dados da Liquidação - Despesa;Número sequencial da liquidação em cada empenho
Pessoal;Diárias;Pesquisa Básica;Favorecido por nome;Valor pago;Página Inicial / Pessoal / Diárias / Favorecido;não;sim;sim;Valor referente aos pagamentos efetuados através de movimentações bancárias, escriturais e apropriação contábil da despesa. O efetivo pagamento pode estar pendente de transmissão ao banco e/ou sujeito a compensação bancária.;-;;armazém SIAFI;Valor Pago Financeiro;Execução Orçamentária da Despesa >> Despesa Realizada ;Valor referente aos pagamentos efetuados atravpes de movimentárias bancárias, escriturais e apropriação contábil da despesa
Pessoal;Diárias;Pesquisa Básica;Favorecido por nome;Data de Registro;Página Inicial / Pessoal / Diárias / Órgão / Favorecido;não;não;sim;Data de registro da ordem de pagamento;-;;armazém SIAFI;Data Registro;Execução Orçamentária da Despesa >> Despesa Realizada >> Dados da Ordem de Pagamento - Despesa;Data Registro de Ordem de Pagamento (Formato DD/MM/AAAA)
Pessoal;Diárias;Pesquisa Básica;Favorecido por nome;Número da Ordem de Pagamento;Página Inicial / Pessoal / Diárias / Órgão / Favorecido;não;sim;sim;Número de identificação do documento da ordem de pagamento.;-;;armazém SIAFI;Número Docto Pagamento;Execução Orçamentária da Despesa >> Despesa Realizada >> Dados da Ordem de Pagamento - Despesa;Número do documento de ordem de pagamento
Pessoal;Diárias;Formulário de Detalhamento;Empenho da Despesa;Ano de exercício;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;-;;armazém SIAFI;Ano de exercício;Período Contábil ;Ano de exercício do Orçamento Fiscal (Formato AAAA)
Pessoal;Diárias;Formulário de Detalhamento;Empenho da Despesa;Nº do empenho;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;-;;armazém SIAFI;Número Empenho;Execução Orçamentária da Despesa >> Despesa Realizada >> Dados do Empenho - Despesa;Número do documento de empenho
Pessoal;Diárias;Formulário de Detalhamento;Empenho da Despesa;Data do registro;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;-;;armazém SIAFI;Data Registro Doc Empenho;Execução Orçamentária da Despesa >> Despesa Realizada >> Dados do Empenho - Despesa;Data completa de registro do documento de empenho (Formato DD/MM/AAAA)
Pessoal;Diárias;Formulário de Detalhamento;Empenho da Despesa;Unidade Orçamentária;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;Código e nome;;armazém SIAFI;Unidade Orçamentária - código / Unidade Orçamentária - nome;Unidade Orçamentária;Código representativo da Unidade Orçamentária (4 dígitos) / Nome completo da Unidade Orçamentária
Pessoal;Diárias;Formulário de Detalhamento;Empenho da Despesa;Unidade Executora ;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;Código e nome;;armazém SIAFI;Unidade Executora - código / Unidade Executora - nome;Unidade Executora;Código (7 dígitos) composto do órgão executor (4 dígitos) e número sequencial da unidade executora (3 dígitos) / Nome resumido ou sigla da unidade executora
Pessoal;Diárias;Formulário de Detalhamento;Empenho da Despesa;Função;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;Código e nome;;armazém SIAFI;Função - Código / Função - Descrição;Execução Orçamentária da Despesa >> Despesa Realizada >> Programa de Trabalho - Despesa;Código identificador do nível máximo de agregação das ações do Governo (1 a 99) / Descrição do nível máximo de agregação das ações do Governo
Pessoal;Diárias;Formulário de Detalhamento;Empenho da Despesa;Subfunção;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;Código e nome;;armazém SIAFI;Subfunção - Código / Subfunção - Descrição;Execução Orçamentária da Despesa >> Despesa Realizada >> Programa de Trabalho - Despesa;Código identificador do detalhamento das áreas de atuação do Governo (1 a 999) / Descrição do detalhamento das áreas de atuação do Governo
Pessoal;Diárias;Formulário de Detalhamento;Empenho da Despesa;Programa;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;Código e nome;;armazém SIAFI;Programa - Código / Programa - Descrição;Execução Orçamentária da Despesa >> Despesa Realizada >> Programa de Trabalho - Despesa;Código identificador do objetivo concreto, bem ou serviço que se quer atingir (1 a 999) / Descrição do objetivo concreto, bem ou serviço que se quer atingir
Pessoal;Diárias;Formulário de Detalhamento;Empenho da Despesa;Ação;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;Código e nome;;armazém SIAFI;Projeto_Atividade - Código / Projeto_Atividade - Descrição;Execução Orçamentária da Despesa >> Despesa Realizada >> Programa de Trabalho - Despesa;Código identificador do conjunto de operações, limitadas no tempo (projeto) ou realizadas de modo contínuo e permamente (atividade) dos quais resulta um produto final (projeto) ou necessárias à manutenção da ação governamental (atividade) (4 dígitos) / Descrição do conjunto de operações, limitadas no tempo (projeto) ou realizadas de modo contínuo e permamente (atividade) dos quais resulta um produto final (projeto) ou necessárias à manutenção da ação governamental (atividade)
Pessoal;Diárias;Formulário de Detalhamento;Empenho da Despesa;Categoria Econômica;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;Código e nome;;armazém SIAFI;Categoria Econômica Despesa - Código / Categoria Econômica Despesa -Descrição;Execução Orçamentária da Despesa >> Despesa Realizada >> Natureza da Despesa Realizada;"Código da categoria econômica da despesa: 3 - Despesas Correntes; 4 - Despesas de Capital / Descrição da categoria econômica da despesa: Despesas Correntes; Despesas de Capital"
Pessoal;Diárias;Formulário de Detalhamento;Empenho da Despesa;Grupo de Despesa;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;Código e nome;;armazém SIAFI;Grupo Despesa - Código / Grupo Despesa - Descrição;Execução Orçamentária da Despesa >> Despesa Realizada >> Natureza da Despesa Realizada;"Código do grupo de natureza econômica da despesa: 1-Pessoal e Encargos Sociais; 2- Juros e Encargos da Dívida; 3- Outras Despesas Correntes; 4- Investimentos; 5- Inversões Financeiras; 6- Amortização da Dívida; 9- Reserva de Contingência / Descrição do grupo de natureza econômica da despesa: Pessoal e Encargos Sociais; Juros e Encargos da Dívida; Outros Despesas Correntes; Investimentos; Inversões Financeiras; Amortização da Dívida; Reserva de Contingência"
Pessoal;Diárias;Formulário de Detalhamento;Empenho da Despesa;Elemento de Despesa;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;Código e nome;;armazém SIAFI;Elemento Despesa - Código / Elemento Despesa - Descrição;Execução Orçamentária da Despesa >> Despesa Realizada >> Natureza da Despesa Realizada;Código identificador do elemento de gasto da despesa (1 a 99) / Descrição do elemento de gasto da despesa
Pessoal;Diárias;Formulário de Detalhamento;Empenho da Despesa;Item de Despesa;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;Código e nome;;armazém SIAFI;Item Despesa - Código / Item Despesa - Descrição;Execução Orçamentária da Despesa >> Despesa Realizada >> Natureza da Despesa Realizada;Código referente à subdivisão do elemento de despesa de acordo com o SIAFI-MG (2 dígitos) / Descrição do conjunto elemento e item de despesa
Pessoal;Diárias;Formulário de Detalhamento;Empenho da Despesa;Modalidade de Aplicação;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;-;;armazém SIAFI;Modalidade de Aplicação - Código / Modalidade de Aplicação - Descrição;Execução Orçamentária da Despesa >> Despesa Realizada >> Natureza da Despesa Realizada;Classificação da natureza da despesa que traduz a forma como os recursos serão aplicados pelos órgãos/entidades, podendo ser diretamente pelos mesmos ou sob a forma de transferência a outras entidades públicas ou privadas que se encarregarão da execução das ações (2 dígitos) / Classificação da natureuza da despesa que traduz a forma como os recursos serão aplicados pelos órgãos/entidades, podendo ser diretamente pelos mesmos ou sob a forma de transferências a outras entidades públicas ou privadas que se encarregarão da execução das ações.
Pessoal;Diárias;Formulário de Detalhamento;Empenho da Despesa;Tipo de Empenho;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;-;;armazém SIAFI;Tipo Empenho  - Descrição;Execução Orçamentária da Despesa >> Despesa Realizada >> Dados do Empenho - Despesa;"Descrição do tipo do empenho: Ordinário; Estimativo; Global; Extra-orçamentário"
Pessoal;Diárias;Formulário de Detalhamento;Empenho da Despesa;Fonte de Recurso;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;-;;armazém SIAFI;Fonte Recurso - Código / Fonte Recurso - Descrição;Execução Orçamentária da Despesa >> Despesa Realizada >> GMIFP - Despesa;Código referente à fonte dos recursos financeiros, de acordo com o SIAFI MG (2 dígito) / Descrição da fonte dos recursos financeiros
Pessoal;Diárias;Formulário de Detalhamento;Empenho da Despesa;Identificador de procedência e uso;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;-;;armazém SIAFI;Procedência - Código / Procedência - Descrição;Execução Orçamentária da Despesa >> Despesa Realizada >> GMIFP - Despesa;Código identificador da procedência dos recursos financeiros conforme o SIAFI-MG (1 dígito) / Descrição da procedência dos recursos financeiros
Pessoal;Diárias;Formulário de Detalhamento;Empenho da Despesa;Razão Social Credor ;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;-;;armazém SIAFI;CNPJ_CPF Credor - númerico / Razão Social Credor;Execução Orçamentária da Despesa >> Despesa Realizada >> Credor - Despesa;Código de CNPJ ou CPF do credor da despesa / Razão Social do Credor
Pessoal;Diárias;Formulário de Detalhamento;Empenho da Despesa;Valor despesa empenhada ;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;-;;armazém SIAFI;Valor Inicial Empenho;Execução Orçamentária da Despesa >> Despesa Realizada ;Valor inicial, em reais, do empenho
Pessoal;Diárias;Formulário de Detalhamento;Empenho da Despesa;Descrição Histórico do Empenho;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;Campo não localizado no Armazém;;armazém SIAFI;NÃO LOCALIZADO - Descrição do Empenho;;
Pessoal;Diárias;Formulário de Detalhamento;Reforço;Documento Nº;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;-;;armazém SIAFI;Sequencial - Reforço ;Execução Orçamentária da Despesa >> Despesa Realizada >> Dados Reforço / Anulação - Despesa;Sequencial do reforço do empenho
Pessoal;Diárias;Formulário de Detalhamento;Reforço;Data do registro;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;-;;armazém SIAFI;Data Reforço/Anulação;Execução Orçamentária da Despesa >> Despesa Realizada >> Dados Reforço / Anulação - Despesa;Data completa do registro de reforço/anulação do empenho
Pessoal;Diárias;Formulário de Detalhamento;Reforço;Valor do Documento;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;-;;armazém SIAFI;Valor Reforço Empenho;Execução Orçamentária da Despesa >> Despesa Realizada ;Valor, em reais, de acréscimo ao valor inicial do empenho
Pessoal;Diárias;Formulário de Detalhamento;Anulação;Documento Nº;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;-;;armazém SIAFI;Sequencial - Anulação;Execução Orçamentária da Despesa >> Despesa Realizada >> Dados Reforço / Anulação - Despesa;Sequencial da anulação do empenho
Pessoal;Diárias;Formulário de Detalhamento;Anulação;Data do registro;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;-;;armazém SIAFI;Data Reforço/Anulação;Execução Orçamentária da Despesa >> Despesa Realizada >> Dados Reforço / Anulação - Despesa;Data completa do registro de reforço/anulação do empenho
Pessoal;Diárias;Formulário de Detalhamento;Anulação;Valor do Documento;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;-;;armazém SIAFI;Valor Anulação Empenho;Execução Orçamentária da Despesa >> Despesa Realizada ;Valor, em reais, da anulação de parte ou de todo o valor do empenho
Pessoal;Diárias;Formulário de Detalhamento;Liquidação;Código do Documento;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;-;;armazém SIAFI;liquidação - sequencial;Execução Orçamentária da Despesa >> Despesa Realizada >> Dados da Liquidação - Despesa;Número sequencial da liquidação em cada empenho
Pessoal;Diárias;Formulário de Detalhamento;Liquidação;Data Registro;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;-;;armazém SIAFI;Data Registro Doc Liquidação;Execução Orçamentária da Despesa >> Despesa Realizada >> Dados da Liquidação - Despesa;Data completa de registro do documento de liquidação (Formato DD/MM/AAAA)
Pessoal;Diárias;Formulário de Detalhamento;Liquidação;Nº Nota Fiscal;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;Campo não localizado no Armazém;;armazém SIAFI;NÃO LOCALIZADO - Nº Nota Fiscal - Formulário de liquidação;;
Pessoal;Diárias;Formulário de Detalhamento;Liquidação;CNPJ/CPF e Descrição do Favorecido;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;-;;armazém SIAFI;CNPJ_CPF credor númerico e Razão Social Credor;Execução Orçamentária da Despesa >> Despesa Realizada >> Credor - Despesa;Código de CNPJ ou CPF do credor da despesa / Razão Social do Credor
Pessoal;Diárias;Formulário de Detalhamento;Liquidação;Valor Liquidado;Página Inicial / Pessoal / Diárias / Órgão / Favorecido / Numero do Empenho;não;não;não;;-;;armazém SIAFI;valor despesa liquidada;Execução Orçamentária da Despesa >> Despesa Realizada ;Valor total da despesa liquiada, em reais, resultante da expresão: (Valor liquidado bruto - Valor anulado de saldo liquidado) + Valor apropriado da despesa - Valor anulado de retenção - Valor anulado de multa - Valor anulado da despesa orçamentária
